"standard_deviation_of_life_satisfaction","all_causes_disability_adjusted_life_years_who_2015","share_of_population_covered_by_health_insurance_ilo_2014","current_health_expenditure_per_capita_ppp_current_international","haq_index_ihme_2017","beds_in_for_profit_privately_owned_hospitals_per_1_000_population_oecd","beds_in_not_for_profit_privately_owned_hospitals_per_1_000_population_oecd","beds_in_publicly_owned_hospitals_per_1_000_population_oecd","acute_care_beds_per_1_000_population_oecd","dentists_per_100_000_population_oecd","for_profit_privately_owned_hospitals_per_million_population_oecd","general_hospitals_per_million_population_oecd","hospitals_per_million_population_oecd","long_term_care_beds_per_1_000_population_oecd","midwives_per_1_000_live_births_oecd","not_for_profit_privately_owned_hospitals_per_million_population_oecd","nurses_per_1_000_population_oecd","physicians_per_1_000_population_oecd","psychiatric_care_beds_per_1_000_population_oecd","psychiatrists_per_1_000_population_oecd","publicly_owned_hospitals_per_million_population_oecd","surgical_specialists_per_1_000_population_oecd","hospital_beds_per_1_000_population_oecd","years_lived_with_disability_ihme","out_of_pocket_expenditure_per_capita_on_healthcare_ppp_usd_who_global_health_expenditure","total_gross_official_disbursements_for_medical_research_and_basic_heath_sectors"
1.53280236734173,62697,99.9,114.0747188,49.7,0.651778838619606,0.919529092424185,2.93797286678633,3.28464359071783,0.904314728205521,11.771485413213,20.0350643876876,31.0960990347335,0.445227862437011,59.3271279607042,3.57768322920434,11.3166617093608,4.22304606502092,0.561797661472243,0.170175859255826,16.0085430971646,0.591429495923766,2.61605748564772,9.07,23.163185,2.127e+10
1.72228218188196,29323,25,717.7162423,62.1,0.746196442522405,0.138729864707171,3.72031154098972,3.33872078062441,1.18387435409587,10.0240863526312,17.6308281779443,28.0027000825417,0.428768886439013,66.3155162440016,0.992593407752919,11.6504008635139,5.25374202531889,0.615431222874747,0.149350163899454,16.3882812968163,0.652101806463513,3.88305558972313,8.9,411.42606,3.98e+09
1.79266770307952,19224,100,5356.811177,86.4,2.43,2.31,3.26,6.02,1.18,16.08,19.26,37.31,0,80.0044309560636,11.74,18.3208654698288,6.1,1.28,0.27,9.5,1.18,8,10.7,671.1239,10889264563.1297
0,58375,73.9,249.328504,49.7,0.14617280991069,0.0607407284426179,5.40666557198376,4.44752996370998,1.38493799119774,4.08530781482657,20.8140698598673,27.7625869715256,0.707530720944397,54.6464086888753,1.15407384040974,9.87222022340232,5.21419647515034,0.757160340525561,0.209629587186108,22.5232053162893,0.958641781213269,3.0848129280047,8.08,90.020622,1.4816e+11
1.79040515120217,19627,100,2204.354384,87,1.38,0.08,2.74,3.6,1.23,13.67,16.18,25.76,0.57,65.8437311383776,0.46,15.4383670251982,6.07,0.74,0.25,11.62,1.32,4.21,10.34,781.69025,15242590042.209
1.71670463087225,37079,30,443.9018463,55.7,0.330801588981918,0.262426287703959,2.36623052978008,2.68597924200814,1.26035507047202,10.362125798582,18.8807010535263,27.4860705044246,0.520131932568212,60.8007235525534,1.36353941937636,14.657101964598,5.10362659307334,0.411784317120925,0.130043543341744,12.8110485838802,0.541897659752377,2.50038107535107,8.89,247.54504,4.64e+10
0,72518,0.2,57.19135929,38.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76,31.166372,1.3984e+11
0,83441,1.6,100.2957262,36.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37,37.274281,1.847e+10
1.7415909779477,55470,23.8,336.1484296,49.8,0.734999924662508,0.0324999966687503,2.14249978039377,2.9907004104495,1.14299980585332,6.33891671739032,14.1440116676924,18.0126737950911,0.0579999901482874,60.2262754844226,2.78248386570871,17.2975684904559,5.16771340794125,0.237579599841902,0.113949035956344,9.96458523261836,0.60426747016089,1.62653439215635,8.57,136.16254,1.79e+09
0,61717,3.1,120.1457421,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.07,43.579815,5.685e+10
