"","cost_of_calorie_sufficient_diet_2017_usd_per_day","cost_of_nutrient_adequate_diet_2017_usd_per_day","cost_of_healthy_diet_2017_usd_per_day","calorie_sufficient_diet_cost_percent_of_1_20_poverty_line","nutrient_adequate_diet_cost_percent_of_1_20_poverty_line","healthy_diet_cost_percent_of_1_20_poverty_line","calorie_sufficient_diet_cost_percent_of_average_food_expenditure","nutrient_adequate_diet_cost_percent_of_average_food_expenditure","healthy_diet_cost_percent_of_average_food_expenditure","calorie_sufficient_diet_cost_percent_cannot_afford","nutrient_adequate_diet_cost_percent_cannot_afford","healthy_diet_cost_percent_cannot_afford","calorie_sufficient_diet_cost_number_cannot_afford","nutrient_adequate_diet_cost_number_cannot_afford","healthy_diet_cost_number_cannot_afford","population_with_access_to_improved_sanitation_y","population_without_access_to_improved_sanitation_y","age_standardised_diabetes_prevalence_male","age_standardised_diabetes_prevalence_female","crude_diabetes_prevalence_male","crude_diabetes_prevalence_female","ratio_of_diabetes_to_obesity_prevalence","ratio_of_diabetes_to_overweight_prevalence","deaths_no_access_to_handwashing_facility_sex_both_age_70_number","deaths_unsafe_sanitation_sex_both_age_70_number","deaths_unsafe_water_source_sex_both_age_70_number","deaths_no_access_to_handwashing_facility_sex_both_age_70_r_ate","deaths_unsafe_sanitation_sex_both_age_70_rate","deaths_unsafe_water_source_sex_both_age_70_rate","male_lung_cancer_deaths_per_100_000_who_iarc_2016","dementia_ihme_2017","cardiovascular_diseases_ihme_2017","stroke_ihme_2017","kidney_disease_ihme_2017","respiratory_disease_ihme_2017","liver_disease_ihme_2017","diabetes_blood_and_endocrine_disease_ihme_2017","digestive_disease_ihme_2017","hepatitis_ihme_2017","meningitis_ihme_2017","cancers_ihme_2017","parkinsons_disease_ihme_2017","prevalence_of_obesity_both_sexes_who_2019","prevalence_of_obesity_male_who_2019","prevalence_of_obesity_female_who_2019","life_satisfaction_in_cantril_ladder_world_happiness_report_2019","mean_monthly_income","income_classification_world_bank_2017","gini_index","gdp_per_capita","cost_of_closing_the_poverty_gap_in_int_2011_povcal_net_world_bank_2017","national_poverty_lines_jolliffe_and_prydz_2016","multidimensional_poverty_headcount_ratio_alkire_and_robles_2016","mean_monthly_per_capita_expenditure_in_2011_int_povcal_net_2017","poverty_rate_50_percent_of_median_lis_key_figures_2018","gdp_growth_per_capita_from_previous_year_2020_q2","stringency_index","income_support","debt_relief","containment_index","standard_deviation_of_life_satisfaction","all_causes_disability_adjusted_life_years_who_2015","share_of_population_covered_by_health_insurance_ilo_2014","current_health_expenditure_per_capita_ppp_current_international","haq_index_ihme_2017","beds_in_for_profit_privately_owned_hospitals_per_1_000_population_oecd","beds_in_not_for_profit_privately_owned_hospitals_per_1_000_population_oecd","beds_in_publicly_owned_hospitals_per_1_000_population_oecd","acute_care_beds_per_1_000_population_oecd","dentists_per_100_000_population_oecd","for_profit_privately_owned_hospitals_per_million_population_oecd","general_hospitals_per_million_population_oecd","hospitals_per_million_population_oecd","long_term_care_beds_per_1_000_population_oecd","midwives_per_1_000_live_births_oecd","not_for_profit_privately_owned_hospitals_per_million_population_oecd","nurses_per_1_000_population_oecd","physicians_per_1_000_population_oecd","psychiatric_care_beds_per_1_000_population_oecd","psychiatrists_per_1_000_population_oecd","publicly_owned_hospitals_per_million_population_oecd","surgical_specialists_per_1_000_population_oecd","hospital_beds_per_1_000_population_oecd","healthy_life_expectancy_ihme","life_expectancy_ihme","years_lived_with_disability_ihme","out_of_pocket_expenditure_per_capita_on_healthcare_ppp_usd_who_global_health_expenditure","total_gross_official_disbursements_for_medical_research_and_basic_heath_sectors","religious_compatibility_larson_et_al_2016","child_mortality_estimates_gapminder_2015","child_mortality_1950_2017_ihme_2018_x","inequality_in_life_expectancy_2015_2020","inequality_in_education_2017","infant_mortality_rate","international_historical_statistics_deaths_per_1_000_brian_mitchell_2013","life_expectancy","life_expectancy_1950_2015_un_population_division_2015","mean_bmi_male","mean_bmi_female","neonatal_mortality_rate_via_childmortality_org_2015","number_of_child_deaths_1950_2017_ihme_2017","number_of_infant_deaths_ihme_2017","number_of_neonatal_deaths_ihme_2017","total_population_gapminder_hyde_un"
"35",1.024257877,2.611167317,3.266096458,85.56874495,218.142633,272.856847,23.07791175,58.83312227,73.58955935,2.649699,15.29894,22.39919,1295731.057,7481344.747,10953442.69,39113473,9115224,8.3281758,8.7073733,8.4604687,8.4604687,0.46,0.17,53.91300802,52.47716538,234.2465834,1.764725833,1.717726626,7.667555793,14.41,39.52,185.27,32.92,22.02,43.08,10,50.39,18.23,0.18,1.09,109.16,2.44,22.3,17.6,26.6,5.709,431.25,"3",51.33497,13545.0495,814.191192,5.42,5.4,450.73,19.592,-0.000306246786847,41.67,"1","2",53.57,1.7552516544,27188,87.7,852.8121654,67.8,0.7545,0.6754,2.4761,3.023,1.0812,12.2293,19.1159,27.8881,0.7762,61.5769,2.578,7.6138,4.6723,0.5536,0.0845,12.1459,0.4974,1.71,69.09,78.26,9.17,156.01645,4.45e+09,18.7,15.9,15.61,13.2,19.4,1160.255384,5.8,77.287,73.7,25.990732,26.75453166,8.5,12,9769,6117,51265841
"36",1.100676758,3.461404191,3.357260846,91.95294552,289.1732824,280.4729195,29.69686059,93.39057717,90.58073281,14.84323,60.93004,60.2145,120807.8615,495904.7212,490080.9983,278318,499106,7.863303,8.0245183,6.0384258,6.0384258,1.5,0.41,36.55028147,54.97979736,70.16465757,175.6912717,264.2789638,337.2701227,3.5,40.48,312.61,85.79,12.07,37.63,23.24,64.6,40.5,3.56,19.82,140.96,2.36,7.8,3.3,12.2,4.609,180.10001,"1",45.33459,1724.4206,20.18085,3.89,36,246.86,18.25855,-0.00211977170369108,46.5039,"0","0",51.732,1.78853468179,59673,26.179,121.0422012,47.7,0.725,0.7369,3.7877,3.7208,1.1471,10.9192,25.8465,34.5662,1.0244,72.2537,2.8324,9.2916,5.3049,1.0775,0.1334,15.1214,0.5803,2.3212,59.29,67.54,8.25,90.556938,2.28e+09,14.356,73.5,50.19,28.9,47.6,3404.656635,6.62546265138,64.321,62.8,23.36117402,25.76026031,34,1,592,383,888456
"37",0.986611486,2.575960331,3.876845836,82.42368303,215.2013644,323.8801868,44.85581396,117.1147904,176.2589206,36.00113,77.87475,90.04419,1839910.471,3979946.406,4601890.219,749347,4246301,7.7231127,7.6175358,5.7576397,5.7576397,0.86,0.25,214.3269584,310.307522,416.6726565,235.9875363,341.6682072,458.7829475,3.6,51.12,374.62,122.13,15.38,52.38,41.93,69.02,49.78,3.14,13.14,145.47,2.22,9.6,5.5,13.5,5.213,117.42,"2",48.93867,5714.5917,438.7074065,2.75,39.7,117.41,19.01072,-0.00148039855912383,51.85,"0","0",54.17,1.78050632237,70611,16.4,202.6585841,43.5,0.8014,0.9131,3.5346,3.4682,1.1389,11.4383,27.4481,34.4986,1.0507,71.6876,3.1166,9.6752,5.0684,0.9636,0.1338,15.3493,0.5496,2.4299,54.63,62.89,8.25,88.853043,9.32e+09,13.176,45,59.9,25.1,21.5,3457.201389,6.69458452096,64.57,61.4,22.39378052,24.22026121,18,7,4385,2418,5657017
"38",0.942631128,2.736463189,3.879117852,78.7494677,228.6101244,324.069996,15.2863986,44.37649658,62.90662372,0.5103955,4.925115,10.59034,25264.34247,243790.9269,524216.9584,4543420,264432,8.8486617,8.9133927,8.7075053,8.7075053,0.34,0.14,11.65821886,2.804006248,24.73488539,4.412595061,1.061306557,9.362067606,9.7,39.46,130.93,22.05,24.85,27.45,17.23,39.65,15.16,0.4,0.85,109.66,2.53,25.7,21.1,30.4,6.998,731.75,"3",48.18792,14686.2539,19.59831,7.04,4.681,676.06,17.26452,-0.00110138613074425,54.63,"0","1",61.67,1.72594248297,23017,100,1286.462817,72.9,0.5417,0.5042,2.8046,2.5313,1.0757,8.50270000000001,17.0337,24.9681,0.7221,61.9235,2.1135,7.7629,4.6705,0.4204,0.1468,13.1786,0.5916,1.13,71.16,80.98,9.82,276.40625,3.3e+08,13.665,9.7,8.8,7.5,11.9,704.711585,4.181638798,80.279,79.2,26.9095007,28.10500815,6.2,1,491,374,5139053
"39",0.814961923,1.618856167,2.889052155,68.08370288,135.2427876,241.3577406,25.8448894,51.33878944,91.62051781,9.432848,36.85344,68.84484,2305149.306,9006047.975,16823936.43,5199406,17909066,7.3379487,6.312889,4.4236553,4.4236553,0.26,0.08,486.8208205,684.1582321,951.3260614,133.2425572,187.2536846,260.3773541,6,35.07,422.34,139.42,27.81,58.44,47.95,101.94,43.34,4.59,21.59,143,2.4,10.3,5.8,15.2,5.257,116.93,"2",41.4748,3713.6436,1331.420136,2.41,58.7,119.31,18.89952,-0.000552705384887818,20.37,"1","2",35.71,1.78860117674,88856,1.2,189.6011903,42.4,0.7929,1.0675,3.4069,3.3847,1.0838,13.9545,28.6729,39.5686,0.9142,72.6516,4.7071,10.0315,4.7408,0.9434,0.1765,15.8852,0.5384,2.2974,52.15,59.87,7.72,68.291847,5.166e+10,11.496,94.4,94.67,34.2,47.4,5579.573984,7.5593006696,57.783,51,23.47829494,24.24784698,37.9,66,45573,25672,27053629
"40",0.673078637,3.262815203,4.373040879,56.23046257,272.5827237,365.3334068,7.771650708,37.67384477,50.49298014,0.3083222,2.453549,5.311003,12716.84472,101197.3891,219053.9651,4077496,126108,8.3590648,6.3176757,9.2294015,9.2294015,0.21,0.09,0.634493705,1.217902983,6.987970489,0.111150038,0.213351152,1.224146402,58.98,30.22,325.58,88.71,8.95,23.45,18.81,27.81,13.66,0.05,0.31,180.24,4.51,24.4,24.1,24.5,6.508,569.42999,"3",29.72947,22012.3147,16.839567,9.62,0.91,524.49,12.08689,-0.00164488567410217,33.8,"1","1",45.89,1.76371845966,24063,97,1656.426156,81.6,0.5765,0.1211,5.0085,4.2025,1.1451,7.6799,16.6079,25.2373,0.942499999999999,71.317,1.5042,10.5895,5.2782,0.9387,0.1663,15.5952,0.7712,5.7643,67.42,77.36,9.94,251.05083,8e+07,13.874,4.3,4.59,4.1,5,356.288517,11.65655734695,78.488,77,28.1976285,27.03333448,2.6,0,133,101,4081657
"41",0.76974813459,2.52319693206,3.58338884949,65.4321332328,217.179175659,293.92987784,15.2957026534,46.4205923527,66.2048972901,0.72277252626,5.7625910253,9.488425584,107382.366703445,959091.126562929,1270741.6750381,10682055,779377,7.2850055,9.5670743,11.7883774,11.7883774,0.38,0.16,26.79787593,51.27562769,133.0067906,2.340771293,4.478881745,11.61802816,35.8,34.34,214.01,56.83,13.13,24.27,10.7,28.74,12.81,0.09,0.8,152.98,2.87,24.6,18.9,30.3,5.418,613.5659954,"3",37.8924315,8325.6313,38.90221538,7.4931,3.703,551.0354,16.07661,-0.00106533474199945,65.28,"0","2",71.13,1.76227075697,25180,100,1433.339618355,73.5,0.7576,0.4437,2.9125,3.0779,1.1002,9.9779,18.5886,26.7473,0.5936,69.4436,1.1339,7.9708,4.7383,0.5571,0.1225,12.859,0.6194,2.7972,69.19,78.91,9.73,383.58916718,2.01e+09,11.33,5.6,5.71,5.3,10.9,381.9394847,7.735580744,78.802,79.2,25.37309739,26.20142057,2.3,1,432,253,11317498
"42",0.581570659,2.085576347,3.051524636,48.58568577,174.233613,254.9310472,9.553222324,34.25890599,50.12614175,0.002312479,0.05130247,0.05130247,27.27985227,605.2049781,605.2049781,1160985,0,8.2802862,5.6710975,6.7227887,6.7227887,0.43,0.16,0.561848339,0.506820861,1.041139077,0.482389041,0.435143815,0.893896176,24.8,43.87,187.14,35.42,17.83,30.02,7.54,63.02,10.77,0.15,0.32,126.42,4.07,21.8,21.9,21.6,6.26,1319.55,"4",32.73986,27184.4166,31.9313753,15.8858,3.137,835.13,12.14118,-0.00978953326137889,40.74,"2","2",57.74,1.77241202956,15789,65,2136.797759,85.3,0.5444,0.2751,3.1792,3.5181,1.1563,4.5941,12.1577,19.7686,0.3302,72.5965,2.7397,12.4828,5.1499,0.7193,0.1671,12.6508,0.6994,3.9649,70.2,80.48,10.28,937.77203,4823200000,12.665,3.4,3.2,3.6,11.7,251.0092208,6.708211463,80.982,79.9,27.73522915,26.22650471,1.5,0,28,19,1215588
"43",0.560192577,2.049379486,3.24618016,46.79971401,171.2096479,271.1929958,36.02248181,131.7827803,208.7415482,28.68827,87.43453,95.51018,23351897.19,71170626.73,77744106.01,21868430,54328189,6.2299002,6.064558,4.3320325,4.3320325,1.21,0.3,2637.781537,3663.685833,4972.133082,220.8595465,306.7577737,416.3131186,4.4,48.24,353.13,136.68,11.47,58.92,31.39,55.64,51.98,3.99,16.71,114.31,1.8,6.7,3.6,9.7,4.311,46.470001,"1",42.09971,859.3817,19144.25821,1.4,75.1,45.83,18.53865,-0.000443358878280857,37.96,"0","1",33.57,1.81023566245,92831,10,33.97361777,40.4,0.9078,1.0604,3.4442,3.9668,1.0576,14.2842,31.4975,42.4068,1.15,73.8303,4.6163,9.9732,5.0336,1.0313,0.1645,15.156,0.5601,2.8658,53.11,61.56,8.45,12.715207,5.183e+11,9.3,98.3,87.31,36.1,26.3,5794.176295,8.1354426274,60.681,58.1,21.44356804,22.70869215,30.1,253,160849,80224,92377986
"44",0.303741478,1.74842859,2.389893956,25.37522787,146.0675513,199.6569721,4.451481478,25.62408513,35.02507712,0.1092044,0.1425427,0.1710614,6295.611819,8217.558146,9861.655498,5660749,22734,5.3713457,3.2946986,5.0148581,5.0148581,0.34,0.12,8.074058217,4.378149493,7.934043856,1.059482007,0.574502993,1.041109252,40.1,34.51,137.43,36.95,8.07,37.99,10.96,28.41,14.97,0.07,0.44,169.05,3.75,19.7,22.3,17,7.515,1588.9,"4",28.16634,46312.3443,315.72755352,26.44,5.757,1492.02,5.672,-0.00146216485031388,38.89,"2","0",56.55,1.815271616,20451,100,5083.20928,85.7,0.05,0.11,2.34,2.42,1.43,9.01170000000001,12.3745,26.8484,0.04,57.6,7.6926,18.23,6.22,0.47,0.19,13.3286,0.63,2.5,69.88,80.82,10.95,697.55823,26171400000,10.5,3.5,4.05,3.4,4.3,322.1204886,9.804800291,80.898,80,26.27862334,24.55769869,2.5,0,194,130,5813302
"45",0.615534816,2.459454634,3.540836588,51.4231258,205.4682234,295.8092388,25.67767887,102.5987234,147.709703,3.311857,46.17658,66.70957,31267.14258,435951.7065,629803.0491,439594,487820,8.6408121,7.5921335,5.8525499,5.8525499,0.71,0.24,19.31481957,27.18297244,36.92893674,103.8233809,146.1172387,198.5049382,3.5,41.29,305.33,83.21,13.97,33.29,26.47,65.77,39.81,3.38,19.55,139.33,2.32,13.5,8.6,18.3,4.369,154.5,"2",41.58799,3295.6815,44.790391,2.902,29.3,147.67,18.01874,-0.00212336853496141,54.63,"1","0",48.93,1.77193284987,64677,30,146.6987696,44.7,0.6817,0.7494,3.5311,3.369,1.1097,10.5901,23.7448,31.0451,0.9416,75.7651,2.7251,9.2117,5.2699,0.884,0.1351,15.3685,0.5965,2.4747,58.58,66.68,8.1,29.903355,6.23e+09,12.897,65.3,48.82,30.8,47,2491.48713,7.38822997832999,67.112,61.6,23.50601857,24.75441969,33.4,1,820,456,1002197
"46",1.180382518,2.875454061,4.024191138,98.61173919,240.2217261,336.1897358,15.24125693,37.12824737,51.96089413,0.5847719,7.921777,18.58065,61477.8359,832826.7935,1953408.075,8843851,1684543,8.6348075,11.4407357,10.6344056,10.6344056,0.34,0.15,42.48574207,36.78264952,98.03372129,8.682168866,7.516714052,20.03366968,6.985,30.5,272.57,70.25,22.63,20.73,18.11,53.27,9.89,0.84,2.52,103.49,2.7,27.6,21,34.1,5.168,471.82001,"3",41.91857,15912.3995,39.923408,6.66,8.8,377.03,20.767,-0.00108210760266387,63.89,"1","0",73.21,1.72835100651,29597,26.5,873.1177009,62.5,0.7188,0.6307,3.1481,2.6555,1.1004,11.9345,20.8072,29.245,0.6551,60.6009,1.7578,7.4003,4.191,0.4096,0.0884999999999999,14.2774,0.4803,1.9663,66.41,75.64,9.22,381.37183,3.73e+09,15.59,30.9,33.13,15.4,19.1,2406.219552,6.00400144209,74.081,73.2,25.68938691,27.56382371,21.7,6,5033,3793,10953714
"47",1.345774261,2.50948,3.182589661,112.4289274,209.647452,265.8805063,31.37819024,58.51125492,74.20553857,3.393462,10.93528,17.05914,569604.8471,1835526.224,2863438.232,13674280,2470088,7.4656134,8.4553857,7.8982064,7.8982064,0.49,0.17,20.70483616,25.33957075,68.74477193,2.566411094,3.140896891,8.521069378,7.18,28.19,141.95,33.66,40.64,23.92,22.51,80.2,18.46,0.28,0.89,106.11,2.65,19.9,14.9,24.7,5.354,421.89999,"3",45.71153,10638.8251,186.795612,4.68,3.5,361.21,19.93945,-0.000739181629861531,60.19,"1","2",67.38,1.74754554985,29357,22.8,980.2299724,61.2,0.648,0.5501,2.4806,2.4805,1.1192,11.0094,19.7069,27.7634,0.7353,62.9531,1.9765,6.7582,4.7016,0.3982,0.0924,12.3303,0.5062,1.8951,68.2,77.83,9.63,428.47943,2.73e+09,13.7,21.6,19.01,13.9,13.8,1315.719531,6.06715381026,77.01,75.5,26.76872095,28.0662789,10.8,5,4109,2401,17888474
"48",0.987348298,2.265912852,4.148056121,82.48523794,189.2993193,346.5376876,8.165371609,18.739102,34.30442909,0.7054973,26.9977,75.18362,680399.8897,26037281.93,72509032.64,88807929,4970243,15.9915285,19.8157674,18.2179029,18.2179029,0.55,0.27,29.55839364,95.80742928,118.0654084,1.537230201,4.982614264,6.140175061,8.4,40.61,436.74,107.01,31.43,43.88,122.79,66.91,16.29,1.07,1.27,83.01,3.61,32,22.7,41.1,4.472,183.12,"2",31.53395,11957.2122,1222.85796776,4.3006,3.6,281.4958,17.677,-0.000762004497580448,43.52,"1","2",44.17,1.76909556149,35784,51.1,495.1650809,61,0.6893,0.6483,3.1615,2.5638,1.0581,11.9929,16.1275,28.1167,0.6392,54.8779,1.5884,7.7371,4.1318,0.3323,0.0805999999999999,13.9688,0.5378,1.9996,62.04,72.13,10.09,306.79916,1.337e+10,13.475,24,20.39,11.6,36.9,1592.650397,6.195529916,71.99,70.8,27.93033859,31.69788414,12.8,44,34547,16529,104258327
"49",1.459323301,5.867017476,4.686519279,121.9150627,490.1434817,391.5220784,27.08448184,108.8895985,86.98000382,2.749257,54.69082,41.0972,175625.8913,3493716.304,2625339.275,4734359,1578120,9.3025743,10.6596175,9.6655712,9.6655712,0.42,0.16,28.81949485,73.883603,106.2409055,8.679004675,22.25008242,31.99449956,5.95,41.37,179.53,25.27,69.3,23.07,25.7,116.48,15.27,0.14,1.83,98.27,2.47,24.6,18.9,28.9,5.462,311.87,"2",38.77876,8598.1982,31.253271,5.42,10.018,302.99,19.26282,-0.00116237718987421,32.41,"1","0",43.21,1.7463757396,36007,21.6,578.4609406,64.4,0.7062,0.6948,3.3131,3.4,1.0903,11.1272,23.8872,31.3255,1.0279,69.8137,2.2958,7.8631,4.6949,0.8967,0.1007,15.2766,0.5442,2.8053,66.48,75.47,8.99,161.16724,3.15e+09,16.465,16.8,13.49,12.2,30.3,1083.908987,5.15845253,73.317,72.6,26.97990172,28.50102418,8.3,1,1166,608,6518500
"50",0.9271986521,2.57682067672,3.72095895095,82.8582786824,221.241156799,311.641115241,27.82995350022,83.1676433508,112.5967718461,12.0301342191,40.688113844,57.47583358,1032949.06567052,2057061.5206672,3398084.679325,875665,299724,9.4867882,9.1859882,7.3285951,7.3285951,1.08,0.31,17.85461943,16.87890766,35.34065549,96.82594982,91.53464588,191.6530649,4.6,49.24,238.66,65.36,11.01,32.48,29.25,60.57,28.6,1.8,9.17,129.09,2.54,8,3.8,12.6,4.70984,279.85789993,"3",43.7886634,28528.953,311.36966196,4.3506,33.721,267.5942,18.30332,-0.00209499949669542,49.801,"0","0",53.728,1.75604247215,82201,33.738,789.5788502,48.4,0.6904,0.6632,3.2345,3.382,1.1464,10.3909,24.6692,33.2141,0.9709,69.1737,2.8764,8.34720000000001,5.1152,0.9545,0.1261,15.0646,0.5934,2.1592,56.66,65.47,8.81,568.37732,8.8e+08,12.66,94.1,59.16,35,32.117,3460.540601,6.3159956398,58.735,57.1,22.39304404,26.02097699,33.1,2,1316,697,1449891
"51",0.424691275,2.599478188,3.287714057,35.47963869,217.1660976,274.6628285,5.054385528,30.93721416,39.12812747,0.1485402,0.6071837,0.7833411,1956.844828,7998.940914,10319.61032,1278576,36831,7.7077688,6.5439834,9.507434,9.507434,0.19,0.07,0.079756048,0.223907952,0.499390045,0.044648951,0.125347926,0.279568036,60.51,27.81,326.4,45.83,8.79,10.48,14.09,19.43,12.91,0.05,0.41,144.09,4.19,21.2,20.3,21.8,6.453,885.83002,"4",30.32145,27408.6649,11.076582,11.07,1.527,701.86,14.866,-0.00517981778451956,23.15,"0","0",34.52,1.78911482342,26242,92.9,1886.814387,81.4,0.24,0.12,4.34,3.45,1.38,5.31,15.94,22.77,0.91,68.36,2.28,10.45,5.15,0.53,0.18,15.18,0.85,4.69,67.16,77.58,10.41,429.6655,4010500000,12.199,3,3.18,4.3,2.3,215.1727847,11.35889754923,78.745,76.5,27.10832438,26.04526707,1.5,0,30,17,1325188
"52",0.720331215,2.003412194,3.647435865,60.17804634,167.3694398,304.7147757,50.71781197,141.0582811,256.8123699,5.599133,52.99223,87.36121,5957478.856,56383745.44,92952348.41,27964449,71908584,5.7992061,5.0238509,3.5951689,3.5951689,1,0.19,4641.117043,6906.191956,8506.672859,271.5362876,404.0582705,497.6970731,2.6,39.37,360.35,106.98,17.09,47.16,39.55,70.74,50.53,5.17,23.59,151.75,2.13,4.5,1.9,6.9,4.549,110.12,"1",34.99312,1838.4903,3659.216688,1.8,87.3,87.56,19.06595,-0.000314392798645519,43.52,"0","0",52.14,1.82667199965,54964,27.608,65.60194586,44.2,0.9197,1.0464,3.4019,3.9454,1.0614,14.4245,31.3888,41.9916,1.1595,71.6262,4.6822,10.1314,5.0088,1.094,0.1669,15.4047,0.541,3.1237,57.91,65.63,7.72,24.804361,3.9209e+11,8.1,59.2,60.58,24.9,43.5,4211.644212,7.40163830263,66.597,63.1,20.11043961,21.11970671,27.7,198,148833,89734,117876226
"53",0.848623732,2.557932049,3.955216302,70.89588406,213.6952422,330.4274271,10.98752775,33.11874072,51.21003245,0.03736218,7.515299,28.74499,327.837811,65943.66745,252225.5018,812748,79401,15.946039,18.8754833,18.30089,18.30089,0.47,0.22,3.306182604,10.46151617,23.2986789,11.43925761,36.19642133,80.6124833,0.4,41.41,482.67,101.87,83.75,70.5,10.82,459.95,19.12,1.05,3.64,122.79,2.63,30.2,25.1,35.3,4.94623,227.06,"3",36.6966,14747.870349,4.5771,4.49,14.699,238.97,18.95031,-0.00225748438771415,86.11,"1","2",80.36,1.75434514285,39681,100,331.3576231,46.6,0.6402,0.5576,3.8211,3.2531,1.1,11.4331,19.8876,28.5901,0.7416,65.5294,2.01,8.8125,4.4477,0.6597,0.1138,14.7252,0.5721,2.9264,57.21,65.38,8.17,70.953873,1.428e+10,20.7,22.4,27.9,10.9,20.697,1864.966294,4.767926846,67.444,69.7,26.80560987,29.0032383,9.6,0,340,219,902899
"54",0.281521543,2.48,2.574301349,23.51892593,207.1846282,215.0627693,3.962456887,34.90636262,36.2336679,0.06272282,0.09872849,0.09872849,3454.907152,5438.176508,5438.176508,5348022,131509,6.4035424,4.3160987,6.8101355,6.8101355,0.24,0.1,1.141119764,0.792747225,1.032838419,0.140951943,0.097920714,0.127576953,31.41,52.29,179.76,43.04,4.09,14.58,12.59,11.61,11.9,0.03,0.22,116.43,4.39,22.2,23.7,20.6,7.889,1501.48,"4",27.32977,38896.7005,1347.86440107,26.06,6.853,1501.11,6.802,-0.00093721387941662,38.43,"2","1",50.3,1.746749282,19843,100,3996.436879,89.6,0.15,1.2162,3.13,2.8,1.01,14.34,23.6,44.84,0.41,85.96,6.3118,19.69,3.84,0.39,0.24,30.5,0.56,3.28,70.53,81.74,11.21,794.92712,33721100000,2.2,2.3,2.4,2.8,1.9,182.3905576,9.493801965,81.908,80.5,26.54581549,25.68118239,1.3,0,100,68,5548361
"55",0.319270299,1.903125749,2.994268773,26.67253963,158.9912906,250.1477672,4.059037715,24.19535799,38.06758693,0.002388263,0.02060666,0.0396873,1596.915494,13778.67288,26536.97029,65757955,866113,7.4588522,4.425538,6.6258572,6.6258572,0.23,0.08,29.55886606,25.84692835,52.77921822,0.333688042,0.291784228,0.595821029,43.64,36.62,109.08,25.02,6.13,14.64,10.57,21.03,10.35,0.07,0.3,148.79,3.76,21.6,22,21.1,6.714,1621.01,"4",32.38069,38515.9193,1731.0829169,24.69,7.071,1597.81,9.124,-0.00029040363185507,60.65,"2","0",68.45,1.926970959,19104,99.9,4542.307106,87.9,1.45,0.84,3.68,3.09,1.0212,14.99,28.65,45.55,0.47,83.3127,10.17,15.0167,5.0209,0.84,0.23,20.4,0.48,5.98,71.71,82.34,10.64,308.73276,81472900000,10.5,4.3,4.25,3.6,8.6,313.2303763,8.496422292,82.659,81.8,26.07234717,24.3122892,2.2,3,2297,1529,65426177
"56",0.9553951,2.569921043,3.759603537,79.8157978,214.696829,314.0855085,21.99218217,59.15685746,86.54208702,1.150285,15.18224,32.0472,23751.34925,313486.3834,661717.9565,808743,1121432,10.0069996,9.9846067,8.3337097,8.3337097,0.6,0.21,45.21394737,59.61460208,85.68390025,102.0798828,134.5923536,193.4492121,9.5,55.58,308.36,94.28,16.72,36.52,51.18,77.36,41.84,2.7,11.49,146.79,2.59,15,9.6,20.3,4.914,295.5,"3",38.02437,17613.5564,16.93527,3.63,16.5,210.08,18.80155,-0.00174494546827026,67.59,"0","1",63.57,1.76505134465,58498,57.6,480.8514802,51.4,0.7335,0.6556,3.8912,3.3908,1.1139,11.7369,23.6203,31.6864,0.8858,70.9962,2.5888,8.35190000000001,4.8638,0.848,0.1117,15.8132,0.5412,2.1802,57.58,66.53,8.94,124.56293,3.29e+09,14.727,52.2,40.51,23.1,23.5,3404.89869,6.21252198702,66.467,63.7,24.14419589,26.69545578,23.2,2,1368,901,2278829
"57",0.98305743,2.529438269,3.849925952,82.12676944,211.3148095,321.6312408,38.99404664,100.3329315,152.7115177,3.858992,47.66144,73.06253,85433.99235,1055173.76,1617526.968,1164801,812789,9.4400826,7.9299876,5.2351226,5.2351226,0.24,0.07,60.67364177,83.36837184,114.214131,135.5411193,186.2397262,255.1472221,4.9,34.41,320.01,92.04,19.24,45.93,29.34,61.6,29.59,2.55,22.42,123.15,2.22,10.3,5.6,14.8,5.164,149.91,"1",35.91883,1882.2399,225.5213455,2.45,60.4,97.16,18.14695,-0.00138866208035214,24.07,"0","1",42.26,1.78657752513,62697,99.9,114.0747188,49.7,0.7149,0.7829,3.725,3.5109,1.1394,10.8607,25.1164,33.1186,0.9643,82.6355,3.5552,9.9436,5.018,0.9432,0.1418,15.5947,0.5926,3.0442,58.27,67.34,9.07,23.163185,2.127e+10,12.048,68.9,51.2,28.5,49.3,3450.537925,6.99007617726,62.05,59.8,23.55791801,24.65288872,29.9,3,2279,1512,2486937
